tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,Pago_atiempo,salario_cliente_log,total_otros_prestamos_log
4,2648520.0,8,55.0,Empleado,7200000.0,3000000.0,300397,748.0,3,5,0.0,23484.0,23484.0,0.0,2,0,1,7245404.0,Creciente,1,15.789591722875162,14.914123179965662
4,1985520.0,6,55.0,Empleado,2000000.0,800000.0,294702,848.0,3,2,0.0,6667.0,6667.0,0.0,1,0,0,3879984.0,Creciente,1,14.508658238524095,13.592368256649284
4,2340600.0,6,52.0,Empleado,8000000.0,4000000.0,347040,760.0,19,15,0.0,437035.0,437035.0,0.0,15,1,2,5885289.0,Creciente,1,15.894952224644102,15.201805169084134
4,12480000.0,6,42.0,Independiente,14000000.0,4000000.0,1853620,708.0,5,5,0.0,39944.0,39944.0,0.0,3,0,0,908526.0,Estable,1,16.454567959008102,15.201805169084134
9,1604400.0,6,62.0,Independiente,4000000.0,2000000.0,218705,800.0,6,5,0.0,208519.0,208519.0,0.0,4,0,1,1565000.0,Estable,1,15.201805169084134,14.508658238524095
4,4973194.8,6,55.0,Independiente,8000000.0,1500000.0,736876,781.0,4,4,0.0,5674.0,5674.0,0.0,1,0,1,60569.0,Decreciente,0,15.894952224644102,14.220976332738882
4,3565920.0,6,43.0,Independiente,3000000.0,800000.0,531436,880.0,7,3,0.0,53205.0,22799.0,0.0,7,0,0,1205401.0,Creciente,1,14.914123179965662,13.592368256649284
4,10656000.0,6,61.0,Independiente,8000000.0,3500000.0,1583786,860.0,6,5,0.0,70494.0,70494.0,0.0,4,0,1,1016666.0,Creciente,1,15.894952224644102,15.068273812173887
4,7620618.0,6,58.0,Independiente,20000000.0,1000000.0,1131819,845.0,5,6,0.0,22789.0,22789.0,0.0,4,0,0,1189017.0,Decreciente,1,16.811242881518265,13.815511557963774
4,6480000.0,6,38.0,Independiente,10000000.0,2000000.0,963064,788.0,3,3,0.0,69588.0,69588.0,0.0,1,0,0,545426.0,Creciente,1,16.118095750958314,14.508658238524095
4,3575997.6,6,48.0,Independiente,6000000.0,1800000.0,531648,774.0,8,5,0.0,25755.0,22857.0,0.0,5,0,1,963410.0,Decreciente,1,15.607270193858982,14.403297778421795
4,1144800.0,6,49.0,Empleado,2257000.0,1000000.0,170189,827.0,4,2,0.0,4909.0,4909.0,0.0,1,0,1,2835797.0,Creciente,1,14.629547498865591,13.815511557963774
4,1923600.0,8,41.0,Empleado,2500000.0,1000000.0,217883,803.0,1,2,0.0,0.0,0.0,0.0,0,0,0,1200000.0,Estable,1,14.731801689838349,13.815511557963774
9,821208.0,2,39.0,Empleado,4000000.0,1000000.0,323939,777.0,8,7,0.0,53130.0,53130.0,0.0,4,0,2,939017.0,Creciente,1,15.201805169084134,13.815511557963774
4,3389690.4,6,60.0,Independiente,8000000.0,1500000.0,503439,846.0,5,1,0.0,42035.0,42035.0,0.0,4,0,0,878310.0,Creciente,1,15.894952224644102,14.220976332738882
4,3513480.0,12,62.0,Independiente,8000000.0,4000000.0,276351,774.0,3,5,0.0,23628.0,23628.0,0.0,3,0,0,1205401.0,Creciente,1,15.894952224644102,15.201805169084134
4,4923840.0,6,46.0,Empleado,3080000.0,2929000.0,744637,815.0,6,3,0.0,123697.0,123697.0,0.0,1,3,1,1414200.0,Decreciente,1,14.940440479625028,14.890171967223264
4,1848600.0,6,58.0,Empleado,5000000.0,2000000.0,274568,865.0,7,4,0.0,52913.0,52913.0,0.0,2,3,0,5011916.0,Decreciente,1,15.424948670398354,14.508658238524095
9,878880.0,3,59.0,Independiente,4000000.0,2000000.0,233237,830.0,1,2,0.0,15000.0,15000.0,0.0,1,0,0,1205401.0,Creciente,1,15.201805169084134,14.508658238524095
4,3042780.0,6,57.0,Independiente,3000000.0,400000.0,451936,826.0,1,0,0.0,43.0,43.0,0.0,0,0,0,931394.0,Creciente,1,14.914123179965662,12.899222326086994
4,2010000.0,6,54.0,Independiente,6940000.0,628000.0,305643,885.0,13,4,0.0,44899.0,44899.0,0.0,11,0,1,1447666.0,Estable,1,15.752812476575196,13.350297037805756
9,1498992.0,2,58.0,Independiente,5000000.0,2000000.0,591562,835.0,6,5,0.0,97723.0,97723.0,0.0,4,0,1,950105.0,Creciente,1,15.424948670398354,14.508658238524095
9,1604400.0,2,53.0,Independiente,5000000.0,2000000.0,633160,844.0,4,3,0.0,76863.0,76863.0,0.0,1,1,1,954300.0,Creciente,1,15.424948670398354,14.508658238524095
4,4128000.0,6,35.0,Independiente,6270000.0,2282000.0,625577,843.0,6,4,0.0,54120.0,54120.0,0.0,3,0,1,984754.0,Creciente,1,15.651287072098723,14.640563247616157
9,1604400.0,2,53.0,Independiente,5000000.0,2000000.0,632882,829.0,3,4,0.0,103.0,103.0,0.0,1,0,1,1200000.0,Creciente,1,15.424948670398354,14.508658238524095
9,1185660.0,2,46.0,Independiente,5000000.0,2000000.0,467909,844.0,4,8,0.0,81052.0,81052.0,0.0,1,0,1,958420.0,Creciente,1,15.424948670398354,14.508658238524095
4,3753600.0,6,46.0,Independiente,8000000.0,2500000.0,560315,772.0,8,2,0.0,34194.0,34194.0,0.0,7,0,0,539277.0,Creciente,1,15.894952224644102,14.731801689838349
4,2076000.0,6,49.0,Independiente,20000000.0,5000000.0,308537,786.0,19,4,0.0,554106.0,554106.0,0.0,11,1,2,2141333.0,Creciente,1,16.811242881518265,15.424948670398354
4,3335808.0,6,46.0,Independiente,10000000.0,2000000.0,495458,811.0,7,3,0.0,46271.0,46271.0,0.0,3,0,3,923771.0,Creciente,1,16.118095750958314,14.508658238524095
9,1084186.8,2,50.0,Independiente,4000000.0,1500000.0,427173,725.0,9,5,0.0,261947.0,261947.0,0.0,4,0,1,1205401.0,Creciente,1,15.201805169084134,14.220976332738882
9,473947.19999999995,2,33.0,Independiente,5000000.0,2000000.0,187039,850.0,11,4,0.0,91926.0,91926.0,0.0,6,0,1,33334.0,Estable,1,15.424948670398354,14.508658238524095
4,2224999.1999999997,6,53.0,Independiente,2500000.0,0.0,333224,782.0,8,7,0.0,112847.0,83349.0,0.0,6,0,1,1205401.0,Creciente,1,14.731801689838349,0.0
4,14400000.0,12,66.0,Independiente,10000000.0,3700000.0,1131327,836.0,4,4,0.0,131203.0,131203.0,0.0,2,0,0,926008.0,Decreciente,1,16.118095750958314,15.123843647884687
9,3048865.1999999997,11,47.0,Independiente,3400000.0,1400000.0,237887,809.0,2,1,0.0,39930.0,39930.0,0.0,0,0,1,918689.0,Creciente,1,15.039286283703994,14.151983508870947
4,4532400.0,36,63.0,Empleado,2575000.0,34000.0,171015,819.0,3,1,0.0,627.0,627.0,0.0,2,1,0,2891942.0,Decreciente,1,14.761360480429413,10.434145214930487
4,3010680.0,12,59.0,Empleado,2600000.0,500000.0,209075,766.0,6,4,0.0,11492.0,11492.0,0.0,1,1,2,1052440.0,Creciente,1,14.77102238760702,13.122365377402328
4,2747880.0,10,40.0,Empleado,5000000.0,1000000.0,255619,828.0,7,3,0.0,45450.0,45450.0,0.0,6,0,0,1472727.0,Creciente,1,15.424948670398354,13.815511557963774
9,1109160.0,2,40.0,Independiente,5000000.0,2000000.0,437526,786.0,8,5,0.0,29550.0,29550.0,0.0,2,0,2,949181.0,Decreciente,1,15.424948670398354,14.508658238524095
4,821760.0,6,41.0,Empleado,3600000.0,2878000.0,125367,774.0,12,4,0.0,120117.0,120117.0,0.0,7,1,2,1205401.0,Creciente,1,15.096444681204078,14.872606513892906
4,1311600.0,10,56.0,Independiente,3800000.0,1800000.0,122957,853.0,2,2,0.0,0.0,0.0,0.0,0,0,1,946640.0,Creciente,1,15.150511887854474,14.403297778421795
4,1860000.0,6,41.0,Independiente,3000000.0,1200000.0,278561,760.0,8,4,0.0,12620.0,12620.0,0.0,1,0,7,1205401.0,Creciente,1,14.914123179965662,13.997832948091215
9,1595101.2,11,61.0,Empleado,5200000.0,1400000.0,124245,688.0,11,5,0.0,31163.0,27090.0,0.0,2,0,7,1205401.0,Creciente,1,15.46416937585933,14.151983508870947
4,780000.0,6,37.0,Empleado,2000000.0,350000.0,117259,821.0,4,3,0.0,3181.0,3181.0,0.0,3,0,1,482398.0,Creciente,1,14.508658238524095,12.765691290604371
9,878880.0,5,60.0,Independiente,4000000.0,2000000.0,142747,815.0,6,3,0.0,16673.0,16673.0,0.0,3,0,2,908526.0,Creciente,0,15.201805169084134,14.508658238524095
9,2431324.8,10,63.0,Empleado,4000000.0,2000000.0,205889,836.0,6,4,0.0,190262.0,139855.0,0.0,3,0,2,1205401.0,Creciente,1,15.201805169084134,14.508658238524095
4,1583641.2,6,40.0,Empleado,1720000.0,1641000.0,239189,816.0,8,4,0.0,85947.0,85947.0,0.0,5,0,0,1205401.0,Creciente,1,14.357835430184815,14.310816979456565
4,4953960.0,12,39.0,Empleado,2000000.0,800000.0,388216,774.0,5,10,0.0,484.0,484.0,0.0,1,0,2,908526.0,Estable,1,14.508658238524095,13.592368256649284
4,439623.6,6,38.0,Empleado,4000000.0,1500000.0,65249,780.0,1,4,0.0,44761.0,44761.0,0.0,1,0,0,4917333.0,Creciente,1,15.201805169084134,14.220976332738882
4,839880.0,6,38.0,Empleado,4000000.0,3000000.0,125784,801.0,1,8,0.0,1252.0,1252.0,0.0,1,0,0,3807210.0,Creciente,1,15.201805169084134,14.914123179965662
9,1185660.0,11,38.0,Independiente,5000000.0,2000000.0,92406,799.0,10,7,0.0,193536.0,193536.0,0.0,7,0,2,1205401.0,Creciente,1,15.424948670398354,14.508658238524095
4,2400000.0,12,39.0,Empleado,3500000.0,800000.0,189119,849.0,9,4,0.0,294054.0,15518.0,0.0,6,1,1,1205401.0,Creciente,1,15.068273812173887,13.592368256649284
9,2009462.4,10,69.0,Empleado,2000000.0,1000000.0,170433,794.0,7,9,0.0,13861.0,13861.0,0.0,5,0,0,1205401.0,Creciente,1,14.508658238524095,13.815511557963774
9,1632204.0,5,68.0,Empleado,2630000.0,900000.0,267802,815.0,4,3,0.0,0.0,0.0,0.0,3,0,0,975052.0,Creciente,1,14.782494784382012,13.710151153416941
4,2033760.0,12,62.0,Independiente,2500000.0,500000.0,141233,854.0,8,2,0.0,74179.0,74179.0,0.0,5,0,1,916148.0,Creciente,1,14.731801689838349,13.122365377402328
4,2280000.0,6,55.0,Empleado,3000000.0,1000000.0,338642,731.0,19,6,0.0,114457.0,11501.0,0.0,7,0,8,916841.0,Creciente,0,14.914123179965662,13.815511557963774
4,4276800.0,6,42.0,Independiente,7000000.0,2000000.0,634120,757.0,11,2,0.0,44144.0,44144.0,0.0,7,0,0,908546.0,Decreciente,1,15.76142084987672,14.508658238524095
4,1531200.0,6,69.0,Independiente,4000000.0,0.0,229318,708.0,7,2,0.0,30319.0,30319.0,0.0,2,0,0,870542.0,Decreciente,1,15.201805169084134,0.0
4,960000.0,6,58.0,Empleado,5000000.0,2000000.0,142724,802.0,7,3,0.0,64535.0,37683.0,0.0,1,3,2,1205401.0,Creciente,1,15.424948670398354,14.508658238524095
4,2349999.6,8,49.0,Independiente,5000000.0,4000000.0,266771,749.0,4,4,0.0,10315.0,10315.0,0.0,1,0,1,1205401.0,Creciente,1,15.424948670398354,15.201805169084134
4,672000.0,6,42.0,Empleado,5529612.0,1000000.0,99878,740.0,6,8,0.0,14602.0,14602.0,0.0,3,0,2,3705767.0,Decreciente,0,15.525628389132851,13.815511557963774
4,963918.0,6,64.0,Independiente,2330000.0,0.0,146818,856.0,1,1,0.0,0.0,0.0,0.0,0,0,0,2142000.0,Creciente,1,14.66137925472634,0.0
4,3600000.0,36,57.0,Independiente,3000000.0,600000.0,116400,706.0,6,2,0.0,15379.0,15379.0,0.0,2,1,0,1205401.0,Creciente,1,14.914123179965662,13.304686600863562
9,2419717.1999999997,11,59.0,Empleado,3100000.0,1500000.0,188583,724.0,2,4,0.0,15709.0,15709.0,0.0,2,0,0,1205401.0,Creciente,1,14.946912992035967,14.220976332738882
4,1560000.0,12,58.0,Empleado,1014000.0,500000.0,122255,771.0,4,2,0.0,15060.0,15060.0,0.0,2,0,1,908526.0,Estable,1,13.829414449326073,13.122365377402328
4,1640161.2,6,65.0,Independiente,2000000.0,500000.0,243609,867.0,4,3,0.0,72219.0,72219.0,0.0,2,1,0,1205401.0,Creciente,1,14.508658238524095,13.122365377402328
4,1783740.0,6,56.0,Independiente,7000000.0,3000000.0,264934,776.0,5,2,0.0,44522.0,44522.0,0.0,2,0,1,1205401.0,Creciente,1,15.76142084987672,14.914123179965662
4,1127880.0,6,54.0,Empleado,4978000.0,2600000.0,156650,801.0,9,2,0.0,55548.0,55505.0,0.0,0,0,6,7069384.0,Creciente,1,15.420538962793543,14.77102238760702
4,2420460.0,6,49.0,Independiente,908526.0,3105000.0,364324,810.0,10,10,0.0,157008.0,157008.0,0.0,5,0,3,966736.0,Creciente,1,13.719579885694309,14.948524595410856
4,1200000.0,6,69.0,Empleado,4000000.0,2000000.0,178233,872.0,2,1,0.0,0.0,0.0,0.0,1,0,0,1205401.0,Creciente,1,15.201805169084134,14.508658238524095
9,1269000.0,4,60.0,Independiente,5000000.0,2000000.0,255259,767.0,5,5,0.0,118374.0,118374.0,0.0,2,0,3,1205401.0,Creciente,1,15.424948670398354,14.508658238524095
4,1143600.0,12,41.0,Independiente,1550000.0,600000.0,89618,771.0,3,3,0.0,1006.0,1006.0,0.0,0,0,2,1205401.0,Creciente,1,14.253766134056512,13.304686600863562
4,1776000.0,6,40.0,Independiente,15000000.0,4000000.0,263784,796.0,4,5,0.0,27056.0,27056.0,0.0,3,0,1,469406.0,Decreciente,1,16.52356082573315,15.201805169084134
4,3124800.0,6,56.0,Independiente,5000000.0,4000000.0,462952,801.0,8,8,0.0,34496.0,34496.0,0.0,6,0,1,1205401.0,Creciente,1,15.424948670398354,15.201805169084134
4,3560907.6,12,56.0,Independiente,3000000.0,500000.0,280598,887.0,2,0,0.0,37765.0,37765.0,0.0,1,1,0,1416684.0,Creciente,1,14.914123179965662,13.122365377402328
4,3871200.0,6,64.0,Independiente,3000000.0,500000.0,574979,873.0,6,2,0.0,51409.0,51409.0,0.0,5,0,1,1205401.0,Creciente,1,14.914123179965662,13.122365377402328
4,2160000.0,12,67.0,Independiente,4000000.0,1500000.0,168955,741.0,6,4,0.0,66004.0,56988.0,0.0,4,0,0,1935131.0,Creciente,1,15.201805169084134,14.220976332738882
4,1252800.0,6,63.0,Independiente,2800000.0,1295000.0,189864,784.0,4,4,0.0,50154.0,50154.0,0.0,0,1,1,1205401.0,Creciente,1,14.845130332288226,14.07402202531625
9,1498992.0,3,49.0,Independiente,4000000.0,2000000.0,397569,801.0,3,2,0.0,0.0,0.0,0.0,0,0,1,1848142.0,Creciente,1,15.201805169084134,14.508658238524095
4,2068800.0,6,60.0,Empleado,15000000.0,3700000.0,307553,749.0,7,8,0.0,143235.0,143235.0,0.0,2,0,3,1211368.0,Decreciente,1,16.52356082573315,15.123843647884687
4,1824000.0,6,41.0,Empleado,3000000.0,1000000.0,272261,817.0,4,6,0.0,24910.0,24910.0,0.0,1,1,1,2000269.0,Creciente,1,14.914123179965662,13.815511557963774
4,4224000.0,6,57.0,Independiente,20000000.0,1000000.0,627807,863.0,2,5,0.0,37295.0,37295.0,0.0,1,0,0,926820.0,Creciente,1,16.811242881518265,13.815511557963774
4,3288000.0,12,58.0,Independiente,5000000.0,3000000.0,258320,798.0,2,2,0.0,12736.0,12736.0,0.0,0,1,0,1205401.0,Creciente,1,15.424948670398354,14.914123179965662
9,878880.0,5,63.0,Independiente,4000000.0,2000000.0,142664,836.0,9,2,0.0,112432.0,112432.0,0.0,4,1,2,969508.0,Creciente,1,15.201805169084134,14.508658238524095
4,1152000.0,6,65.0,Independiente,4610000.0,1580000.0,173772,854.0,6,6,0.0,35810.0,35810.0,0.0,4,1,1,969508.0,Creciente,1,15.343738631892547,14.272936037914342
4,6228000.0,12,58.0,Independiente,9000000.0,4000000.0,489299,825.0,3,4,0.0,39.0,39.0,0.0,0,0,0,923771.0,Decreciente,1,16.012735246411598,15.201805169084134
9,1269000.0,8,53.0,Independiente,5000000.0,2000000.0,132524,795.0,12,3,0.0,77615.0,21704.0,0.0,5,6,1,366667.0,Estable,1,15.424948670398354,14.508658238524095
4,1620060.0,6,43.0,Empleado,2300000.0,900000.0,240951,760.0,3,5,0.0,3091.0,263.0,0.0,0,1,0,2611969.0,Decreciente,1,14.648420115681892,13.710151153416941
4,1648800.0,6,42.0,Independiente,5000000.0,2500000.0,244892,910.0,2,6,0.0,11358.0,11358.0,0.0,1,0,1,918689.0,Creciente,1,15.424948670398354,14.731801689838349
4,2714280.0,12,42.0,Independiente,5000000.0,1500000.0,188492,883.0,2,4,0.0,75370.0,75370.0,0.0,2,0,0,1028928.0,Creciente,1,15.424948670398354,14.220976332738882
4,3740160.0,6,44.0,Independiente,25000000.0,14500000.0,556241,810.0,6,2,0.0,127082.0,127082.0,0.0,4,0,0,615779.0,Creciente,1,17.034386422832473,16.489659276356317
9,1269000.0,5,41.0,Independiente,5000000.0,2000000.0,205990,778.0,5,4,0.0,67691.0,67691.0,0.0,2,0,2,1205401.0,Creciente,1,15.424948670398354,14.508658238524095
4,936000.0,6,41.0,Empleado,2000000.0,600000.0,139148,811.0,4,3,0.0,49885.0,49885.0,0.0,2,0,0,1205401.0,Creciente,1,14.508658238524095,13.304686600863562
4,1850040.0,6,42.0,Empleado,1940000.0,0.0,278493,828.0,3,0,0.0,0.0,0.0,0.0,2,0,0,1205401.0,Creciente,1,14.478199046503295,0.0
4,1320000.0,12,40.0,Empleado,5000000.0,1500000.0,103888,717.0,8,9,0.0,12084.0,12084.0,0.0,2,1,1,933473.0,Creciente,1,15.424948670398354,14.220976332738882
4,4031880.0,6,40.0,Empleado,10700000.0,3967000.0,606873,887.0,7,5,0.0,65548.0,65548.0,0.0,5,0,0,7480200.0,Creciente,1,16.185754392890075,15.193520951576092
4,1613880.0,6,43.0,Independiente,7000000.0,3500000.0,240520,751.0,17,10,0.0,607322.0,607322.0,0.0,16,0,0,1205401.0,Creciente,1,15.76142084987672,15.068273812173887
9,1901001.5999999999,10,42.0,Independiente,3000000.0,1800000.0,161403,890.0,6,3,0.0,93158.0,93158.0,0.0,5,0,1,1205401.0,Creciente,1,14.914123179965662,14.403297778421795
4,720000.0,6,50.0,Empleado,2000000.0,100000.0,107471,804.0,7,5,0.0,48378.0,48378.0,0.0,5,0,1,2266637.0,Decreciente,1,14.508658238524095,11.51293546492023
4,2076960.0,8,50.0,Empleado,1750000.0,680000.0,236799,879.0,7,3,0.0,5036.0,5036.0,0.0,4,0,2,1772069.0,Decreciente,1,14.375126917328105,13.429849547739444
4,4143960.0,12,61.0,Empleado,4000000.0,2000000.0,325163,857.0,8,3,0.0,58554.0,58554.0,0.0,5,0,0,4811923.0,Creciente,1,15.201805169084134,14.508658238524095
4,1512000.0,6,56.0,Independiente,13000000.0,1500000.0,224777,825.0,6,4,0.0,102247.0,102247.0,0.0,4,0,1,1205401.0,Creciente,1,16.380459992348886,14.220976332738882
9,5709530.399999999,10,60.0,Independiente,5000000.0,3000000.0,486291,874.0,4,3,0.0,65898.0,58586.0,0.0,2,0,1,1300000.0,Estable,1,15.424948670398354,14.914123179965662
4,7477201.2,18,61.0,Empleado,3140000.0,226000.0,422965,818.0,9,7,0.0,9330.0,9330.0,0.0,7,0,1,966736.0,Creciente,1,14.959733676355723,12.328294703023394
9,878880.0,2,61.0,Independiente,5000000.0,2000000.0,346790,891.0,4,2,0.0,55105.0,55105.0,0.0,2,0,1,121137.0,Estable,1,15.424948670398354,14.508658238524095
4,3864000.0,8,57.0,Independiente,7000000.0,3500000.0,438615,769.0,9,5,0.0,16483.0,16483.0,0.0,4,0,3,1402083.0,Creciente,1,15.76142084987672,15.068273812173887
9,1838605.2,10,56.0,Independiente,10480000.0,3470000.0,159399,843.0,11,4,0.0,117101.0,117101.0,0.0,8,0,1,1891994.0,Creciente,1,16.164979332277014,15.05966544010744
4,840000.0,6,47.0,Independiente,8607000.0,2000000.0,129430,884.0,3,0,0.0,2000.0,2000.0,0.0,3,0,0,1205401.0,Creciente,1,15.968086499816106,14.508658238524095
4,2412600.0,6,41.0,Empleado,8000000.0,3000000.0,335083,789.0,1,4,0.0,0.0,0.0,0.0,0,0,0,3193333.0,Decreciente,1,15.894952224644102,14.914123179965662
4,4918202.399999999,12,62.0,Empleado,5800000.0,800000.0,341542,862.0,5,16,0.0,4004.0,4004.0,0.0,4,0,0,1205401.0,Creciente,0,15.573368647930426,13.592368256649284
9,784200.0,5,43.0,Independiente,5000000.0,2000000.0,127295,749.0,6,11,0.0,802.0,802.0,0.0,2,0,1,1038212.0,Creciente,1,15.424948670398354,14.508658238524095
4,1283088.0,18,38.0,Empleado,5350000.0,2254000.0,74430,726.0,11,3,0.0,123463.0,123463.0,0.0,8,0,1,1205401.0,Creciente,1,15.49260730578806,14.628217417237483
4,3523921.1999999997,12,51.0,Independiente,3000000.0,1800000.0,244717,879.0,8,7,0.0,27724.0,7900.0,0.0,4,0,1,916841.0,Creciente,1,14.914123179965662,14.403297778421795
9,1185660.0,2,49.0,Independiente,5000000.0,2000000.0,467840,769.0,8,10,0.0,85751.0,85751.0,0.0,1,0,2,941789.0,Creciente,1,15.424948670398354,14.508658238524095
9,586680.0,4,43.0,Independiente,3500000.0,1000000.0,118010,742.0,16,7,0.0,317590.0,317590.0,0.0,10,0,2,1746821.0,Estable,1,15.068273812173887,13.815511557963774
4,1618320.0,6,43.0,Empleado,3000000.0,500000.0,241181,729.0,4,2,0.0,13754.0,12345.0,0.0,2,0,2,1205401.0,Creciente,1,14.914123179965662,13.122365377402328
4,6000000.0,12,43.0,Independiente,7000000.0,1300000.0,474251,859.0,5,5,0.0,0.0,0.0,0.0,2,0,0,939155.0,Creciente,1,15.76142084987672,14.077875591662238
9,2758813.1999999997,11,42.0,Empleado,2030000.0,0.0,217964,812.0,1,3,0.0,0.0,0.0,0.0,0,0,0,931394.0,Creciente,1,14.523546843628687,0.0
9,3549303.6,3,42.0,Empleado,10000000.0,6000000.0,942647,857.0,8,6,0.0,286802.0,286802.0,0.0,6,0,0,13129841.0,Creciente,1,16.118095750958314,15.607270193858982
4,4253520.0,12,41.0,Independiente,4000000.0,500000.0,295383,763.0,11,13,0.0,24205.0,24205.0,0.0,9,0,1,916148.0,Creciente,1,15.201805169084134,13.122365377402328
4,2487499.1999999997,6,53.0,Independiente,4570000.0,2958000.0,376967,815.0,5,5,0.0,71092.0,71092.0,0.0,1,0,1,33334.0,Estable,1,15.335023981688744,14.900024260319086
4,2287080.0,12,40.0,Empleado,1800000.0,800000.0,158825,852.0,1,4,0.0,0.0,0.0,0.0,1,0,0,1910696.0,Creciente,1,14.403297778421795,13.592368256649284
4,6960000.0,12,48.0,Empleado,6000000.0,3000000.0,544309,840.0,6,11,0.0,92699.0,25169.0,0.0,5,0,0,917673.0,Creciente,1,15.607270193858982,14.914123179965662
4,3186480.0,6,57.0,Empleado,2890000.0,176000.0,485346,750.0,5,3,0.0,17279.0,786.0,0.0,0,0,3,1739567.0,Creciente,1,14.876767406109316,12.07824495582233
9,1804441.2,10,62.0,Independiente,3500000.0,1890000.0,153044,892.0,6,0,0.0,13668.0,13668.0,0.0,1,0,2,1205401.0,Creciente,1,15.068273812173887,14.452087916136215
4,600000.0,12,37.0,Independiente,1700000.0,0.0,47430,756.0,7,10,0.0,10316.0,10316.0,0.0,2,2,2,1541600.0,Decreciente,1,14.346139397261565,0.0
4,4632481.2,8,44.0,Empleado,3441577.0,0.0,524652,851.0,2,0,0.0,0.0,0.0,0.0,1,0,0,3703549.0,Creciente,1,15.051440645099532,0.0
4,2247480.0,12,66.0,Empleado,2000000.0,500000.0,156075,888.0,4,2,0.0,12976.0,12976.0,0.0,2,0,0,1394007.0,Creciente,1,14.508658238524095,13.122365377402328
4,839880.0,12,44.0,Empleado,6000000.0,3000000.0,58325,885.0,8,3,0.0,73593.0,73593.0,0.0,7,0,0,6745432.0,Creciente,1,15.607270193858982,14.914123179965662
4,936000.0,6,44.0,Empleado,2000000.0,1000000.0,139148,809.0,2,1,0.0,11236.0,11236.0,0.0,2,0,0,516667.0,Creciente,1,14.508658238524095,13.815511557963774
9,5063344.8,9,57.0,Independiente,15000000.0,5000000.0,479845,865.0,6,3,0.0,12674.0,6750.0,0.0,3,0,2,2000000.0,Estable,1,16.52356082573315,15.424948670398354
4,4231200.0,12,43.0,Independiente,12000000.0,5000000.0,337471,767.0,6,3,0.0,28281.0,28281.0,0.0,3,0,2,958420.0,Creciente,1,16.300417291085605,15.424948670398354
4,1747200.0,12,53.0,Empleado,1500000.0,700000.0,137438,831.0,8,2,0.0,26442.0,24930.0,0.0,3,0,3,1264818.0,Creciente,1,14.220976332738882,13.45883704259595
9,821208.0,5,66.0,Independiente,3500000.0,1800000.0,133225,774.0,5,2,0.0,6355.0,6355.0,0.0,2,0,3,1205401.0,Creciente,1,15.068273812173887,14.403297778421795
4,2523660.0,6,52.0,Empleado,2000000.0,600000.0,374320,796.0,2,6,0.0,29047.0,29047.0,0.0,1,0,1,2343521.0,Creciente,1,14.508658238524095,13.304686600863562
4,619200.0,6,50.0,Independiente,1760000.0,157000.0,93999,739.0,2,5,0.0,2361.0,2361.0,0.0,2,0,0,1000000.0,Creciente,1,14.38082493519599,11.964007453736912
9,1840964.4,11,59.0,Empleado,2020000.0,482000.0,145448,804.0,5,2,0.0,11504.0,11504.0,0.0,3,0,0,1222323.0,Creciente,1,14.51860856442677,13.085701467719382
4,2150400.0,6,59.0,Independiente,1000000.0,1554000.0,323675,828.0,4,5,0.0,24617.0,24617.0,0.0,2,0,1,969508.0,Creciente,1,13.815511557963774,14.256343453410166
4,1476000.0,12,67.0,Empleado,850000.0,100000.0,115666,793.0,0,5,0.0,0.0,0.0,0.0,0,0,0,905965.0,Creciente,1,13.652992804936396,11.51293546492023
4,1008000.0,6,63.0,Empleado,3000000.0,1000000.0,150224,834.0,9,11,0.0,33287.0,33287.0,0.0,6,0,2,1205401.0,Creciente,1,14.914123179965662,13.815511557963774
4,5664000.0,10,52.0,Independiente,4000000.0,600000.0,530901,866.0,4,4,0.0,3889.0,3889.0,0.0,2,0,1,762152.0,Creciente,1,15.201805169084134,13.304686600863562
4,1021020.0,6,66.0,Independiente,2000000.0,800000.0,151649,824.0,3,4,0.0,0.0,0.0,0.0,1,0,0,923771.0,Creciente,1,14.508658238524095,13.592368256649284
